id	submitdate	lastpage	startlanguage	seed	startdate	datestamp	ipaddr	refurl	ProlificID	Gender	Age[SQ001]	SuperiorEducation[SQ001]	Instructions	Collaboration	Monitoring	CollaboratorAI	Taining1	Training2	Training3[SQ001]	Training3[SQ002]	Training3[SQ003]	Training4[SQ001]	Training5	Training50	Training6	Training7[SQ001]	Training7[SQ002]	Training7[SQ003]	Training8[SQ001]	Training9	Training91	Training10	Training11[SQ001]	Training11[SQ002]	Training11[SQ003]	Training12[SQ001]	Feedback1	randnumber1	Condition101	Condition001	Condition1011	Condition0010	Scenario2	Slider3[SQ001]	Slider3[SQ002]	Slider3[SQ003]	Slider4[SQ001]	randnumber2	Condition102	Condition002	Condition1021	Condition0020	Scenario3	Slider5[SQ001]	Slider5[SQ002]	Slider5[SQ003]	Slider6[SQ001]	randnumber3	Condition103	Condition003	Condition1031	Condition0030	Scenario4	Slider7[SQ001]	Slider7[SQ002]	Slider7[SQ003]	Slider8[SQ001]	randnumber4	Condition104	Condition004	Condition1041	Condition0040	Scenario5	Slider9[SQ001]	Slider9[SQ002]	Slider9[SQ003]	Slider10[SQ001]	randnumber5	Condition105	Condition005	Condition1051	Condition0050	Scenario6	Slider11[SQ001]	Slider11[SQ002]	Slider11[SQ003]	Slider12[SQ001]	CQ11	CQ12	randnumber6	Condition106	Condition006	Condition1061	Condition0060	Scenario7	Slider13[SQ001]	Slider13[SQ002]	Slider13[SQ003]	Slider14[SQ001]	randnumber7	Condition107	Condition007	Condition1071	Condition0070	Scenario8	Slider15[SQ001]	Slider15[SQ002]	Slider15[SQ003]	Slider16[SQ001]	randnumber8	Condition108	Condition008	Condition1081	Condition0080	Scenario9	Slider17[SQ001]	Slider17[SQ002]	Slider17[SQ003]	Slider18[SQ001]	randnumber9	Condition109	Condition009	Condition1091	Condition0090	Scenario10	Slider19[SQ001]	Slider19[SQ002]	Slider19[SQ003]	Slider20[SQ001]	randnumber10	Condition110	Condition010	Condition1101	Condition0100	Scenario11	Slider21[SQ001]	Slider21[SQ002]	Slider21[SQ003]	Slider22[SQ001]	CQ21	CQ22	randnumber11	Condition111	Condition011	Condition1111	Condition0110	Scenario12	Slider23[SQ001]	Slider23[SQ002]	Slider23[SQ003]	Slider24[SQ001]	randnumber12	Condition112	Condition012	Condition1121	Condition0120	Scenario13	Slider25[SQ001]	Slider25[SQ002]	Slider25[SQ003]	Slider26[SQ001]	randnumber13	Condition113	Condition013	Condition1131	Condition0130	Scenario14	Slider27[SQ001]	Slider27[SQ002]	Slider27[SQ003]	Slider28[SQ001]	randnumber14	Condition114	Condition014	Condition1141	Condition0140	Scenario15	Slider29[SQ001]	Slider29[SQ002]	Slider29[SQ003]	Slider30[SQ001]	randnumber16	Condition116	Condition016	Condition1161	Condition0160	Scenario17	Slider33[SQ001]	Slider33[SQ002]	Slider33[SQ003]	Slider34[SQ001]	CQ31	CQ32	randnumber20	Condition120	Condition020	Condition0200	Condition1201	Scenario21	Slider41[SQ001]	Slider41[SQ002]	Slider41[SQ003]	Slider42[SQ001]	randnumber21	Condition121	Condition021	Condition0210	Condition1211	Scenario22	Slider43[SQ001]	Slider43[SQ002]	Slider43[SQ003]	Slider44[SQ001]	randnumber22	Condition122	Condition022	Condition0220	Condition1221	Scenario23	Slider45[SQ001]	Slider45[SQ002]	Slider45[SQ003]	Slider46[SQ001]	randnumber23	Condition123	Condition023	Condition0230	Condition1231	Scenario24	Slider47[SQ001]	Slider47[SQ002]	Slider47[SQ003]	Slider48[SQ001]	randnumber25	Condition125	Condition025	Condition0250	Condition1251	Scenario26	Slider51[SQ001]	Slider51[SQ002]	Slider51[SQ003]	Slider52[SQ001]	Feedback2	interviewtime	groupTime30047	ProlificIDTime	groupTime30045	GenderTime	groupTime30046	AgeTime	groupTime30048	SuperiorEducationTime	groupTime29971	InstructionsTime	groupTime29972	CollaborationTime	MonitoringTime	CollaboratorAITime	groupTime29969	Taining1Time	groupTime29977	Training2Time	groupTime29978	Training3Time	Training4Time	groupTime29979	Training5Time	groupTime29970	Training50Time	Training6Time	groupTime29980	Training7Time	Training8Time	groupTime29981	Training9Time	groupTime29982	Training91Time	Training10Time	groupTime29983	Training11Time	Training12Time	groupTime29984	Feedback1Time	groupTime29975	randnumber1Time	Condition101Time	Condition001Time	groupTime29985	Condition1011Time	Condition0010Time	Scenario2Time	groupTime29986	Slider3Time	Slider4Time	groupTime29987	randnumber2Time	Condition102Time	Condition002Time	groupTime29988	Condition1021Time	Condition0020Time	Scenario3Time	groupTime29989	Slider5Time	Slider6Time	groupTime29990	randnumber3Time	Condition103Time	Condition003Time	groupTime29991	Condition1031Time	Condition0030Time	Scenario4Time	groupTime29992	Slider7Time	Slider8Time	groupTime29993	randnumber4Time	Condition104Time	Condition004Time	groupTime29994	Condition1041Time	Condition0040Time	Scenario5Time	groupTime29995	Slider9Time	Slider10Time	groupTime29996	randnumber5Time	Condition105Time	Condition005Time	groupTime29997	Condition1051Time	Condition0050Time	Scenario6Time	groupTime29998	Slider11Time	Slider12Time	groupTime30044	CQ11Time	CQ12Time	groupTime29999	randnumber6Time	Condition106Time	Condition006Time	groupTime30000	Condition1061Time	Condition0060Time	Scenario7Time	groupTime30001	Slider13Time	Slider14Time	groupTime30002	randnumber7Time	Condition107Time	Condition007Time	groupTime30003	Condition1071Time	Condition0070Time	Scenario8Time	groupTime30004	Slider15Time	Slider16Time	groupTime30005	randnumber8Time	Condition108Time	Condition008Time	groupTime30006	Condition1081Time	Condition0080Time	Scenario9Time	groupTime30007	Slider17Time	Slider18Time	groupTime30008	randnumber9Time	Condition109Time	Condition009Time	groupTime30009	Condition1091Time	Condition0090Time	Scenario10Time	groupTime30010	Slider19Time	Slider20Time	groupTime30011	randnumber10Time	Condition110Time	Condition010Time	groupTime30012	Condition1101Time	Condition0100Time	Scenario11Time	groupTime30013	Slider21Time	Slider22Time	groupTime30043	CQ21Time	CQ22Time	groupTime30014	randnumber11Time	Condition111Time	Condition011Time	groupTime30015	Condition1111Time	Condition0110Time	Scenario12Time	groupTime30016	Slider23Time	Slider24Time	groupTime30017	randnumber12Time	Condition112Time	Condition012Time	groupTime30018	Condition1121Time	Condition0120Time	Scenario13Time	groupTime30019	Slider25Time	Slider26Time	groupTime30020	randnumber13Time	Condition113Time	Condition013Time	groupTime30021	Condition1131Time	Condition0130Time	Scenario14Time	groupTime30022	Slider27Time	Slider28Time	groupTime30023	randnumber14Time	Condition114Time	Condition014Time	groupTime30024	Condition1141Time	Condition0140Time	Scenario15Time	groupTime30025	Slider29Time	Slider30Time	groupTime30029	randnumber16Time	Condition116Time	Condition016Time	groupTime30030	Condition1161Time	Condition0160Time	Scenario17Time	groupTime30031	Slider33Time	Slider34Time	groupTime30042	CQ31Time	CQ32Time	groupTime30049	randnumber20Time	Condition120Time	Condition020Time	groupTime30050	Condition0200Time	Condition1201Time	Scenario21Time	groupTime30051	Slider42Time	Slider41Time	groupTime30052	randnumber21Time	Condition121Time	Condition021Time	groupTime30053	Condition0210Time	Condition1211Time	Scenario22Time	groupTime30054	Slider43Time	Slider44Time	groupTime30055	randnumber22Time	Condition122Time	Condition022Time	groupTime30056	Condition0220Time	Condition1221Time	Scenario23Time	groupTime30057	Slider45Time	Slider46Time	groupTime30058	randnumber23Time	Condition123Time	Condition023Time	groupTime30059	Condition0230Time	Condition1231Time	Scenario24Time	groupTime30060	Slider47Time	Slider48Time	groupTime30064	randnumber25Time	Condition125Time	Condition025Time	groupTime30065	Condition0250Time	Condition1251Time	Scenario26Time	groupTime30066	Slider51Time	Slider52Time	groupTime30041	Feedback2Time
165	2022-04-14 08:28:59	80	en	506746500	2022-04-14 07:45:32	2022-04-14 08:28:59	58.169.21.237		5e2737725b323795f4add395	Male	23	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			91	73	88	85				55	39	58	86				84	81	94	100		2						48	22	46	59	2						71	75	74	52	2						88	74	100	35	1						81	94	59	59	1						77	69	76	78	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						69	73	54	94	1						66	92	65	60	1						84	77	84	82	1						79	92	78	80	1						59	74	59	62	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						65	84	66	38	2						35	53	37	60	1						72	82	72	76	2						41	48	49	75	2						34	31	26	77	FALSE	Rules for preserving the connection between words and what they stand for	2						84	74	79	38	1						75	65	75	74	1						67	86	68	66	2						39	38	26	74	1						84	88	78	94		2643,5	6,61		4,38		5,91		63,16		96,63		103,12				32,5		176,05		44,3			29,11		38,38			253,56			12,67		38,93			15,23			20,01		31,11				31,86				27,69			7,71				93,85				15,94			6,94				32,5				8,75			7,54				67,42				13,45			7,4				38,46				17,67			40,02			6,97				141,07				11,88			7,78				33,04				12,08			6,69				38,03				10,64			7,42				41,81				11,28			6,89				55,58				9,34			19,88			12,88				62,53				14,03			45,05				34,53				22,06			17,07				32,59				10,06			6,89				131,35				13,52			9,35				59,19				10,06			17,42			7,34				68,57				8,23			6,91				53,88				11,26			6,98				41,11				8,46			8,04				40,83				7,56			7,57				38,79				6,82			13,33	
168	2022-04-14 09:00:47	80	en	911069708	2022-04-14 07:45:50	2022-04-14 09:00:47	197.185.97.145		6023df50d5c2d7069115de3f	Female	24	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			50	50	50	50				40	70	59	75				85	30	80	85	The instructions were clear and easy to understand	2						21	65	29	20	2						21	16	75	75	2						89	12	49	8	2						31	68	35	93	2						85	15	76	11	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						31	75	13	20	1						66	28	50	75	2						51	22	84	25	2						20	77	33	91	1						72	88	48	82	TRUE	Rules for preserving the connection between words and what they stand for	2						63	25	68	32	2						36	21	29	90	1						18	31	78	91	2						69	6	26	77	1						29	35	50	29	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						70	39	35	77	1						24	93	61	17	2						28	92	50	8	2						41	72	63	24	2						60	28	68	27		4532,11	23,77		13,11		18,24		26,8		203,46		119,13				50,65		53,46		114,98			62,82		73,62			165,73			26,43		46,21			67,01			80,31		22,6				108,17				61,82			15,74				52,25				44,51			23,69				57,18				26,24			21,97				79,03				33,8			19,61				164,66				34,09			58,24			12,8				67,11				45,42			62,11				74,26				66,37			14,34				109,18				43,09			36,54				115,57				49,37			74,96				85,65				41,27			62,64			46,49				47,38				31,78			84,86				48,6				23,2			29,92				80,02				18,8			25,31				70,23				22,48			40,56				87,58				26,27			30,49			41,75				98,62				64,12			42,03				90,47				19,37			24,58				97,66				21,37			13,96				70,93				24,87			159,45				64,64				20,06			34,25	
169	2022-04-14 08:18:21	80	en	1753779732	2022-04-14 07:45:55	2022-04-14 08:18:21	82.26.46.250		600713a1ef06551629886703	Female	30	8		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			56	46	86	73				56	66	58	27				70	25	26	30		2						30	20	83	62	1						73	28	66	70	1						61	63	24	14	1						86	83	24	75	2						30	24	76	11	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						77	76	19	90	1						82	80	17	7	1						70	41	27	42	1						51	28	19	22	2						59	53	12	73	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						38	86	22	68	1						30	73	9	15	2						75	77	58	15	1						61	63	65	90	2						68	71	27	77	FALSE	Rules for preserving the connection between words and what they stand for	2						31	16	24	70	2						38	58	42	82	1						91	83	74	73	1						18	57	37	18	1						71	62	73	68		1981,56	81,14		3,38		6,23		9,27		88,4		58,94				41,28		18,06		86,28			36,75		42,13			41,48			9,02		52,51			15,46			9,56		7,77				33,89				15,99			7,22				32,82				19,58			9,73				34,86				13,34			8,51				53,36				8,86			11,69				31,67				11,66			36,48			9,49				38,68				11,34			6,87				45,26				23,16			9,86				33,34				13,12			15,7				40,41				15,25			7,4				65,51				14,66			36,62			7,81				45,01				11,22			7,97				36,6				11,61			7,92				37,32				10,44			8,27				34,67				8,14			9,23				41,85				8,38			16,74			12,16				32,63				9,32			7,03				41,03				8,17			19,92				33,48				8,32			7,84				47,67				20,22			23,87				32				12,06			38,67	
172	2022-04-14 08:21:38	80	en	2122466420	2022-04-14 07:47:34	2022-04-14 08:21:38	197.184.181.248		60b005fde343f75a2b76d406	Female	33	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system										95	91	89	100				91	91	89	84		1						92	95	93	92	1						95	89	93	92	1						94	94	93	91	2						53	58	53	53	2						45	45	45	45	FALSE	Rules for preserving the connection between words and what they stand for	1						77	75	75	83	2						49	50	49	47	2						41	42	34	43	2						42	44	41	43	2						32	33	24	33	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						36	36	28	34	2						64	63	63	77	2						32	33	29	28	2						47	47	47	47	1						60	61	59	55	TRUE	Rules for preserving the connection between words and what they stand for	2						29	30	25	33	2						46	46	46	47	2						35	34	32	28	2						43	44	45	43	2						40	43	42	42	The instructions were clear	2077,84	7,97		6,06		8,29		7,38		65,27		40,34				54,2		32,94		46,16			40,51		34,66			170,57			18,52		36,94			48,49			20,18		9,53				33,8				20,81			8,91				50,69				27,38			8,45				38,89				19,26			9,01				38,31				25,76			8,66				33,88				16,56			47,29			8,49				32,85				13,72			8,5				33,97				20,12			7,73				33,3				14,87			11,27				36,22				13,28			7,83				33,79				15,23			32,44			8,32				35,67				24,1			7,95				33,23				31,22			7,64				33				15,67			7,95				35,25				19,26			7,9				38,58				21,36			34,96			9				34,53				15,37			9,13				59,71				21,57			8,61				33,3				11,27			8,33				35,94				15,47			8,17				36,46				13,56			36,08	
173	2022-04-14 08:20:22	80	en	159452545	2022-04-14 07:47:38	2022-04-14 08:20:22	88.97.34.101		61274fd2b46c17c341ed7d71	Female	35	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			70	38	82	60				50	50	49	51				94	27	89	85		2						13	8	10	100	2						80	79	83	15	1						73	76	73	88	2						95	64	83	13	2						45	16	21	95	FALSE	Rules for preserving the connection between words and what they stand for	1						77	61	70	83	1						32	14	17	17	1						78	18	27	48	2						59	64	61	41	1						59	48	57	51	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						60	37	69	41	1						71	63	82	82	1						57	43	57	58	1						90	69	91	86	2						85	77	79	12	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						95	61	93	96	1						66	36	55	67	2						58	59	74	29	2						35	11	19	93	1						65	59	64	90		1997,74	25,49		6,01		5,96		13,24		183,15		22,8				28,21		5,04		48,43			24,49		39,34			140,35			9,4		37,19			42,16			14,84		8,49				33,05				23,47			10,51				33,06				22,13			7,21				40,48				18,46			15,97				35,98				14,65			12,6				44,63				23,67			43,14			8,16				33,64				15,11			10,71				52,64				14,11			7,72				34,2				18,49			7,71				34,5				16,47			8,7				40,49				16,59			23,14			10,33				32,53				10,99			7,76				32,01				11,55			7,06				37,14				9,41			7,78				49,91				12,89			10,68				42,83				15,58			15,6			7,74				39,81				12,69			10,6				43,3				11,2			14,31				32,53				9,16			8,05				34,29				10,8			9,54				42,98				14,27			6,44	
175	2022-04-14 08:15:55	80	en	1090479666	2022-04-14 07:47:58	2022-04-14 08:15:55	81.103.35.246		615c6b6db80030c2df00f6b7	Female	21	5		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system										74	70	75	42				100	93	86	100	Clear to understand with enough examples	1						9	8	10	28	2						7	0	1	89	2						93	93	100	0	1						26	19	27	34	2						0	0	0	100	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	2						35	46	40	51	1						82	88	91	100	1						23	5	15	0	1						0	0	0	0	2						12	20	9	100	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						88	75	87	87	1						13	27	23	11	2						24	5	14	90	1						15	16	25	12	1						27	17	27	24	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						0	0	0	100	1						5	9	12	0	2						49	50	51	49	2						87	85	97	7	2						42	36	37	72		1711,27	3,75		3,67		8,51		3,08		62,64		56,14				39,03		16,95		17,14			28,52		32,51			131,16			11,73		32,94			22,51			23,9		7,91				32,4				17,21			6,84				34,48				13,03			6,5				32,5				9,01			7,89				32,28				10,45			6,95				32,09				21,05			51,11			7,12				34,67				8			6,79				33,71				8,05			6,66				33,71				11,45			9,29				40,44				13,24			9,26				40,58				8,76			36,03			6,69				33,82				7,87			7,72				39,98				7,77			7,81				71,01				7,87			8,35				33,84				8,82			8,14				32,09				7,81			18,35			7,54				38,03				9,23			6,98				32,5				8,06			7,54				34,15				8,77			14,45				40,7				9,08			16,16				34,35				7,06			5,09	
177	2022-04-14 08:29:07	80	en	1417767867	2022-04-14 07:48:02	2022-04-14 08:29:07	188.220.165.213		61488a67af7b408aa08fbe83	Female	30	0		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			80	48	98	76				95	22	99	50				100	0	99	100		1						100	10	99	100	1						40	40	60	100	1						23	72	66	51	2						70	30	30	62	2						98	2	98	100	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	1						70	77	20	51	1						0	70	3	0	2						98	0	99	0	2						2	99	50	100	2						98	99	70	0	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						98	1	99	99	2						99	2	99	1	2						99	35	99	0	1						78	18	80	51	1						18	99	0	100	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						100	0	100	1	2						99	0	99	100	1						80	80	21	30	1						99	0	99	99	1						99	2	97	100		2504,53	11,49		6,19		7,06		4,59		64,27		12,67				89,39		71,83		66,37			37,57		45,08			197,61			11,22		37,47			59,71			11,25		28				36,33				29,38			8,52				58,09				40,28			8,4				38,6				23,85			28,94				41,7				38,82			9,29				34,33				19,16			49,6			9,39				34,49				35,23			9,3				47,71				25,55			10,12				87,81				22,83			9,45				41,2				22,5			7,93				34,12				38,51			57,85			8,49				34,58				14,64			8,46				41,64				13,43			8,55				38,69				20,81			9,24				33,61				28,76			8,63				36,67				17,2			42,78			9,96				34,54				14,92			8,87				49,45				14,43			10,1				76,23				32,77			20,74				37,46				23,56			19,88				42,21				15,84			6,34	
179	2022-04-14 08:15:57	80	en	1605595508	2022-04-14 07:48:33	2022-04-14 08:15:57	102.65.226.141		602b8155a5c8a32bbac81763	Male	26	3		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			82	23	94	97				71	85	91	0				93	82	89	100		1						96	0	88	100	2						77	0	89	0	2						88	0	75	0	1						100	69	82	100	2						75	15	85	98	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						90	83	80	100	2						84	88	88	0	2						80	81	79	100	2						40	0	57	52	2						84	14	76	28	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						86	6	82	100	2						33	23	32	100	1						21	12	20	0	2						38	40	39	100	1						100	0	100	100	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						40	27	33	100	2						71	31	37	100	1						81	75	100	100	2						67	27	70	47	2						70	20	74	61	Thank you for the opportunity to participate.	1689,4	5,74		8,81		10,05		17,33		156,78		44,97				48,05		29,64		37,41			22,57		33,54			12,86			8,73		33,36			7,59			8,53		7,25				33				14,7			8,13				35,77				7,68			8,14				31,77				9,88			8,09				32,63				10,06			6,58				35,11				8,35			66,01			7,2				47,71				10,85			12,07				43,23				8,29			11,68				33,18				8,35			9,21				33,04				13,99			6,45				42,3				9,05			13,14			9,3				33,26				7,7			7,82				32,19				25,52			10,51				40,68				8,69			8,09				32,1				10,48			8,3				35,68				6,17			8,1			6,79				34,67				10,39			6,99				35,76				10,8			9,28				33,66				9,21			8,91				32,71				10,84			7,31				31,89				11,47			25,28	
185	2022-04-14 08:18:35	80	en	2122425031	2022-04-14 07:50:58	2022-04-14 08:18:35	70.187.131.133		60fe38317cb19f2601f75e05	Other	24	2		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			90	89	94	99				14	19	20	99				58	94	94	95	The timer is unnecessary for the main part of the study	1						91	29	92	100	2						15	19	90	95	2						86	89	77	12	2						88	92	95	17	2						17	12	7	96	FALSE	Rules for preserving the connection between words and what they stand for	2						23	20	24	98	2						15	70	56	92	2						96	85	34	67	1						90	84	84	92	1						23	8	95	19	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						18	22	15	75	2						96	95	94	6	1						96	98	96	96	1						86	12	87	97	1						89	12	94	10	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						11	11	7	24	1						8	9	16	17	2						93	8	13	95	1						93	9	95	94	1						94	94	91	92	Simplifying the definition for every term will help greatly	1690,09	6,17		4,26		5,86		3,26		62,99		8,31				2,66		3,21		8,2			7,84		32,81			70,95			6,67		49			51,07			17,96		6,82				33,69				21,49			6,99				32,61				12,54			7,39				31,97				10,87			7,51				31,94				20,21			6,96				32,83				23,16			16,34			9,81				35,17				20,38			7,07				39,18				33,16			7,08				32,92				25,78			7,56				42,86				13,95			9,64				33,66				55,11			15,84			7,78				33,06				13,59			8,34				32,67				11,52			8,19				35,7				9,34			7,75				31,98				24,2			7,29				33,38				26,76			26,9			7,94				31,94				18,76			7,66				34,99				29,59			7,43				34,92				15,64			7,91				33,53				8,96			11,46				52,07				8,43			26,7	
187	2022-04-14 08:15:19	80	en	1653904296	2022-04-14 07:52:00	2022-04-14 08:15:19	176.63.2.165		5f8836a5fb70462a169fc0ac	Male	26	8		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			78	58	38	72				74	24	67	38				74	12	21	85		2						71	13	38	25	1						59	19	79	86	1						25	40	28	77	2						63	86	77	75	2						69	32	32	73	FALSE	Rules for preserving the connection between words and what they stand for	1						19	25	34	72	1						29	44	73	31	2						69	96	82	67	1						89	18	36	16	1						32	76	31	66	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						81	36	76	82	1						64	12	90	69	1						62	72	68	86	2						30	7	82	33	1						82	21	63	79	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	1						73	17	85	75	1						29	70	40	25	1						35	63	70	71	1						76	61	30	23	2						85	25	69	95		1454,04	4,95		2,33		5,52		4,67		62,35		6,36				11,2		2,75		8,03			6,73		32,41			26,02			6,68		31,96			28,72			10,16		6,35				31,89				12,4			6,64				32,04				8,23			6,45				31,69				7,43			6,56				31,95				11,7			15,42				31,46				9,52			170,36			6,53				31,27				9,05			6,2				31,47				5,13			6,29				31,93				8,66			13,79				31,71				8,32			6,48				66,53				8,63			30,51			6,94				31,53				10,17			6,25				31,92				7,84			7,19				31,37				9,27			6,61				31,64				5,44			6,53				31,11				6,36			9,79			6,93				31,32				6,37			21,78				32,89				5,84			6,89				31,65				6,65			7,9				32,82				3,83			7,06				31,8				4,23			2,69	
188	2022-04-14 09:16:24	80	en	583005074	2022-04-14 07:52:38	2022-04-14 09:16:24	81.101.187.129		56e68157f6ed90000ba5855c	Female	34	0		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	50	100	100				0	0	0	100				50	50	51	50		1						92	96	95	96	2						83	90	90	89	2						89	82	83	95	2						92	95	94	100	1						73	56	6	0	TRUE	Rules for preserving the connection between words and what they stand for	2						51	53	49	77	1						70	25	10	2	2						77	74	68	0	1						51	51	49	50	1						75	81	40	25	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						37	21	40	12	1						75	19	96	100	1						10	88	8	0	1						37	43	37	51	1						47	38	53	47	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						28	27	28	90	1						82	81	87	100	2						40	23	40	10	2						83	88	89	96	2						54	49	51	10	THANK YOU.	5129,15	16,29		8,37		47,56		22,02		257,93		203,04				516,85		26,46		136,89			47,06		35,08			119,42			9,47		84,82			136,73			24,01		8,14				137,08				10,72			28,39				85,73				13,1			8,23				47,1				14,09			57,56				510,71				15,52			25,36				37,89				25,77			44,45			135,63				37,14				16,49			77,11				165				33,4			11,56				83,1				15,84			63,1				152,67				28,93			11,02				137,74				46,61			128,45			18,17				58,52				16,18			20,57				37,51				26,87			8,12				33,05				24,13			8,05				70,71				22,28			23,64				34,26				24,99			43,01			13,49				34,56				15,7			11,57				254,12				12,16			12,62				128,97				16,53			14,72				111,77				11,7			8,25				57,47				15,11			34,72	
189	2022-04-14 08:35:44	80	en	1792085054	2022-04-14 07:52:54	2022-04-14 08:35:44	90.214.249.238		5a5f8c02acc75b00017ab214	Female	31	0		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			87	24	64					84	30	68	100				76	72	61	99		1						41	74	37	35	2						64	35	63	67	1						68	74	73	99	2						63	65	37	65	1						45	57	61	66	TRUE	Rules for preserving the connection between words and what they stand for	2						63	42	66	72	1						71	37	77	91	2						42	57	66	76	1						57	69	46	84	1						45	54	80	61	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						54	72	47	61	1						61	75	72	99	1						66	61	63	65	2						59	82	57	16	2						59	46	58	48	FALSE	Rules for preserving the connection between words and what they stand for	2						53	53	42	62	1						43	61	59	60	1						56	47	72	78	2						68	67	45	62	1						61	44	63	59		2603,81	9,27		5,45		7,33		10,81		138,29		37,16				71,51		7		25,63			54,61		39,62			141,31			11,48		37,3			13,53			59,53		8,4				43,27				10,24			9,94				48,13				13,49			12,07				33,12				9,6			24,71				48,48				12,1			10,63				37,17				24,35			28,4			8,65				35,24				17,57			11,11				39,9				14,21			11,07				53,97				13,05			12,04				34,32				13,08			8,11				81,42				11,66			101,21			17,64				49,84				10,96			12,57				33,9				14,27			14,5				36,5				14,92			16,77				126,13				14,47			19,24				313,67				14,04			14,74			11,85				33,61				10,74			13,35				45,71				33,48			12,82				38,89				16,38			19,05				33,83				15,15			27,45				33,92				11,6			11,28	
192	2022-04-14 08:44:09	80	en	1669191689	2022-04-14 07:53:51	2022-04-14 08:44:09	197.229.0.242		60bc770d1a1f77b8fc08b7e5	Male	22	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			76	38	59	55				47	66	74	60				78	78	46	57	They were easy to understand.	1						66	75	64	64	1						34	75	74	61	2						34	19	32	38	1						85	89	27	73	1						25	64	60	20	FALSE	Rules for preserving the connection between words and what they stand for	2						89	30	79	9	1						78	29	56	100	1						60	43	78	80	2						34	88	35	71	2						89	28	85	5	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						28	85	65	91	2						35	36	77	89	2						75	33	82	88	1						67	77	43	83	2						79	23	75	13	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						87	24	70	92	2						61	83	36	76	2						39	85	34	88	1						75	28	70	81	1						29	89	77	80	What a great study, it was challenging but i tried my best, Thank you.	3071,21	9,5		7,14		7,1		16,47		170,68		39,55				34,55		32,69		637,64			31,18		39,83			80,16			8,04		32,7			28,47			48,01		12,06				35,17				82,05			11,85				35,16				20,93			8,61				33,79				28,81			9,97				70,27				24,08			11,39				36,49				29,39			98,19			18,34				32,59				27,96			7,34				32,46				14,59			8,38				34,99				24,16			11,24				50,14				28,93			9,78				34,25				26,01			36,39			8,65				33,88				18,92			9,47				35				33,97			30,8				33,72				15,92			56,47				35,04				19,27			8,25				40,12				12,79			64,21			8				45,53				18,5			8,58				47,36				19,79			19,9				33,41				19,39			8,33				67,08				13,44			8,85				33,25				45,4			48,45	
